"accuracy"
0.751851851410336
0.751851852734884
0.725925926808958
0.725925925042894
0.71851851940155
0.796296294971749
0.711111111994143
0.685185186068217
0.707407407848923
0.737037037920069
0.733333334216365
0.788888889330405
0.729629629188114
0.762962963404479
0.766666667108183
0.762962964287511
0.748148147265116
0.744444445327476
0.75555555511404
0.751851852293368
0.711111110228079
0.740740739416193
0.748148148148148
0.711111110669595
0.729629630512661
0.729629628305082
0.744444445327476
0.72222222133919
0.774074074074074
0.729629629188114
0.72222222354677
0.755555556438587
0.777777777336262
0.755555556438587
0.777777776894746
0.755555554231008
0.759259260142291
0.785185185626701
0.740740741182257
0.77407407451559
0.69629629585478
0.718518519843066
0.729629630071146
0.744444444002929
0.72222222133919
0.725925925042894
0.803703702379156
0.770370369928854
0.800000000441516
0.707407406965892
0.77407407451559
0.762962962079931
0.729629630512661
0.722222223105254
0.744444445327476
0.744444443119897
0.718518518077003
0.755555555997071
0.703703702379156
0.733333333774849
0.770370369487339
0.692592591709561
0.725925925042894
0.762962961638415
0.718518517635487
0.781481481039966
0.737037037920069
0.792592593034108
0.718518517193971
0.733333333333333
0.788888888005857
0.722222223105254
0.75185185096882
0.766666665783635
0.722222223105254
0.766666665342119
0.722222222663738
0.737037036154005
0.729629629188114
0.748148146823601
0.688888889771921
0.770370369487339
0.770370369487339
0.688888889330405
0.718518518077003
0.670370371694918
0.744444444002929
0.762962963845995
0.807407407848923
0.714814814373299
0.711111112435659
0.692592592151077
0.748148147706632
0.725925926808958
0.781481481039966
0.714814815256331
0.733333332891817
0.71851851940155
0.722222223105254
0.714814813931783
0.729629628746598
0.785185186068217
0.718518518960034
0.796296296737812
0.748148148589664
0.737037037920069
0.718518517635487
0.71851851940155
0.703703702820672
0.762962962521447
0.722222223105254
0.744444443119897
0.740740739857709
0.737037035712489
0.740740741182257
0.777777778219294
0.733333332891817
0.729629628305082
0.774074073191042
0.72592592548441
0.714814813931783
0.770370370811886
0.759259258817743
0.740740741623773
0.792592592151077
0.744444445327476
0.766666665342119
0.755555554672524
0.759259257934712
0.788888888447373
0.737037037037037
0.722222221780706
0.766666666225151
0.72222222354677
0.785185183860638
0.744444444444444
0.725925925925926
0.770370371253402
0.770370369928854
0.77407407451559
0.740740740299225
0.774074074957106
0.770370369487339
0.74814814903118
0.75185185096882
0.729629630954177
0.722222223105254
0.740740740961499
0.770370371253402
0.733333332891817
0.762962961638415
0.766666666666667
0.74814814903118
0.703703703262188
0.71851851940155
0.774074073191042
0.762962962521447
0.751851852293368
0.707407406524376
0.707407408731955
0.75185185096882
0.75185185096882
0.696296297620844
0.67777777866081
0.725925924601378
0.733333332450302
0.803703702379156
0.692592593034108
0.770370369487339
0.75185185096882
0.788888888005857
0.725925926808958
0.72222222133919
0.766666666225151
0.714814814373299
0.733333334216365
0.699999999558484
0.751851851410336
0.711111110669595
0.75185185096882
0.722222223105254
0.733333332891817
0.766666665783635
0.718518518960034
0.740740739857709
0.740740740740741
0.78148148059845
0.737037037478553
0.766666667549698
0.755555554672524
0.733333334216365
0.744444445327476
0.72222222133919
0.77407407451559
0.755555556880103
0.729629630071146
0.788888888005857
0.755555556880103
0.770370371253402
0.762962962962963
